3007,134336102,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3008,134336111,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3009,134336125,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3010,134336134,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3011,134336143,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3012,134336156,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3013,134336164,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3014,134336173,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3015,134336183,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3016,134336192,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3017,134336200,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3018,134336215,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3019,134336237,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3020,134336245,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3021,134336255,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3022,134336268,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3023,134336275,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3024,134336285,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3025,134336293,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3026,134336302,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3027,134336315,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3028,134336325,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3029,134336340,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3030,134336344,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3031,134336353,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3032,134336362,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3033,134336375,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3034,134336385,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3035,134336394,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3036,134336403,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3037,134336426,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3038,134336430,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3039,134336439,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3040,134336451,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3041,134336456,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3042,134336470,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3043,134336484,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3044,134336489,38,1000,1000,1000,0,1000,1000,1000,1000,0,0,0,0
3045,134339857,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3046,134339861,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3047,134339870,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3048,134339890,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3049,134339894,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3050,134339903,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3051,134339912,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3052,134339922,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3053,134339930,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3054,134339943,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3055,134339957,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3056,134339961,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3057,134339970,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3058,134339979,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3059,134339991,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3060,134340000,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3061,134340013,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3062,134340035,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3063,134340045,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3064,134340055,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3065,134340069,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3066,134340074,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3067,134340087,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3068,134340100,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3069,134340105,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3070,134340118,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3071,134340126,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3072,134340135,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3073,134340145,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3074,134340154,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3075,134340171,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3076,134340176,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3077,134340185,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3078,134340202,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3079,134340216,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3080,134340224,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3081,134340228,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3082,134340242,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3083,134340251,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3084,134340260,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3085,134340269,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3086,134340279,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3087,134340287,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3088,134340296,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3089,134340314,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3090,134340319,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3091,134340328,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3092,134340337,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3093,134340349,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3094,134340359,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3095,134340367,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3096,134340377,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3097,134340393,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3098,134340402,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3099,134340410,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3100,134340424,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3101,134340430,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3102,134340438,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3103,134340447,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3104,134340460,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3105,134340469,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3106,134340478,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3107,134340487,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3108,134340501,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3109,134340510,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3110,134340518,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3111,134340531,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3112,134340540,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3113,134340548,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3114,134340558,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3115,134340574,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3116,134340582,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3117,134340592,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3118,134340607,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3119,134340612,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3120,134340619,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3121,134340639,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3122,134340643,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3123,134340652,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3124,134340661,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3125,134340673,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3126,134340682,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3127,134340691,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3128,134340700,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3129,134340710,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3130,134340719,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3131,134340732,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3132,134340753,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3133,134340757,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3134,134340767,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3135,134340775,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3136,134340785,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3137,134340794,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3138,134340803,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3139,134340818,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3140,134340826,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3141,134340843,39,1000,1000,1000,0,1000,1000,1000,0,0,0,0,2
3142,134344550,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3143,134344564,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3144,134344569,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3145,134344578,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3146,134344587,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3147,134344597,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3148,134344607,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3149,134344617,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3150,134344629,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3151,134344638,2,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3152,134344647,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3153,134344656,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3154,134344668,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3155,134344677,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3156,134344686,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3157,134344695,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3158,134344707,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3159,134344716,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3160,134344729,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3161,134344738,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3162,134344754,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3163,134344763,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3164,134344773,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3165,134344781,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3166,134344790,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3167,134344799,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3168,134344812,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3169,134344820,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3170,134344829,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3171,134344842,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3172,134344854,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3173,134344863,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3174,134344873,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3175,134344881,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3176,134344889,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3177,134344899,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3178,134344912,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3179,134344931,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3180,134344936,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3181,134344945,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3182,134344954,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3183,134344964,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3184,134344973,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3185,134344983,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3186,134344992,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3187,134345005,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3188,134345012,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3189,134345023,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3190,134345039,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3191,134345049,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3192,134345059,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3193,134345072,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3194,134345082,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3195,134345086,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3196,134345100,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3197,134345119,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3198,134345123,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3199,134345129,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3200,134345148,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3201,134345156,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3202,134345165,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3203,134345174,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3204,134345182,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3205,134345195,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3206,134345205,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3207,134345214,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3208,134345222,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3209,134345236,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3210,134345244,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3211,134345257,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3212,134345261,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3213,134345274,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3214,134345284,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3215,134345299,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3216,134345304,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3217,134345313,40,1000,1000,1000,0,1000,1000,0,0,0,0,0,4
3218,134350091,40,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3219,134350100,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3220,134350109,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3221,134350120,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3222,134350129,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3223,134350142,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3224,134350151,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3225,134350159,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3226,134350172,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3227,134350181,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3228,134350191,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3229,134350200,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3230,134350211,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3231,134350220,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3232,134350233,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3233,134350242,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3234,134350252,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3235,134350262,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3236,134350271,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3237,134350280,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3238,134350289,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3239,134350300,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3240,134350309,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3241,134350322,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3242,134350331,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3243,134350342,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3244,134350352,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3245,134350360,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3246,134350369,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3247,134350381,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3248,134350391,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3249,134350399,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3250,134350423,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3251,134350428,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3252,134350436,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3253,134350456,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3254,134350461,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3255,134350469,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3256,134350479,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3257,134350486,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3258,134350498,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3259,134350508,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3260,134350517,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3261,134350529,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3262,134350538,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3263,134350546,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3264,134350558,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3265,134350567,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3266,134350577,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3267,134350587,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3268,134350601,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3269,134350607,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3270,134350619,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3271,134350630,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3272,134350639,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3273,134350648,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3274,134350658,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3275,134350670,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3276,134350679,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3277,134350688,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3278,134350699,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3279,134350708,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3280,134350717,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3281,134350726,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3282,134350737,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3283,134350746,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3284,134350759,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3285,134350768,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3286,134350781,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3287,134350786,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3288,134350795,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3289,134350818,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3290,134350823,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3291,134350831,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3292,134350840,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3293,134350848,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3294,134350862,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3295,134350871,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3296,134350883,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3297,134350887,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3298,134350901,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3299,134350911,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3300,134350918,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3301,134350931,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3302,134350940,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3303,134350958,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3304,134350966,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3305,134350976,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3306,134350991,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3307,134351000,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3308,134351005,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3309,134351017,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3310,134351024,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3311,134351038,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3312,134351046,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3313,134351055,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3314,134351068,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3315,134351077,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3316,134351086,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
3317,134351097,41,1000,1000,1000,0,1000,0,0,0,0,0,0,5
